record_ID,units_sold
221128,33.0
221132,39.0
221133,118.0
221134,43.0
221135,37.0
221136,50.0
221137,24.0
221138,30.0
221140,41.0
221141,29.0
221142,26.0
221145,21.0
221146,24.0
221149,79.0
221150,85.0
221151,69.0
221152,33.0
221153,17.0
221154,36.0
221155,46.0
221156,23.0
221158,14.0
221159,17.0
221162,52.0
221163,54.0
221164,24.0
221166,26.0
221167,56.0
221168,50.0
221169,16.0
221170,21.0
221171,25.0
221172,106.0
221173,145.0
221174,82.0
221175,25.0
221176,32.0
221178,55.0
221179,56.0
221180,42.0
221181,24.0
221182,22.0
221183,44.0
221184,7.0
221186,13.0
221187,14.0
221191,18.0
221192,23.0
221196,44.0
221197,41.0
221198,13.0
221201,21.0
221202,12.0
221205,17.0
221206,140.0
221207,95.0
221208,62.0
221210,50.0
221211,50.0
221212,95.0
221216,199.0
221217,127.0
221218,81.0
221219,23.0
221220,17.0
221221,73.0
221222,48.0
221223,22.0
221224,17.0
221225,24.0
221226,61.0
221228,18.0
221232,115.0
221233,92.0
221234,52.0
221237,64.0
221238,75.0
221239,120.0
221240,23.0
221243,94.0
221244,242.0
221245,83.0
221248,72.0
221249,34.0
221250,16.0
221252,38.0
221253,58.0
221254,14.0
221256,70.0
221257,65.0
221258,29.0
221260,20.0
221261,38.0
221262,66.0
221263,15.0
221264,14.0
221265,18.0
221266,97.0
221267,96.0
221268,63.0
221269,30.0
221270,26.0
221271,46.0
221272,67.0
221273,30.0
221274,13.0
221275,36.0
221276,31.0
221277,7.0
221278,11.0
221280,11.0
221281,27.0
221282,21.0
221284,14.0
221285,31.0
221286,34.0
221287,19.0
221289,15.0
221290,54.0
221291,66.0
221292,24.0
221293,27.0
221294,36.0
221295,23.0
221297,18.0
221298,21.0
221299,7.0
221307,28.0
221311,85.0
221312,47.0
221313,27.0
221315,28.0
221316,38.0
221317,70.0
221319,61.0
221320,94.0
221321,49.0
221322,13.0
221324,39.0
221325,32.0
221326,15.0
221329,32.0
221331,9.0
221332,53.0
221333,31.0
221334,8.0
221335,26.0
221336,33.0
221337,9.0
221338,67.0
221339,79.0
221340,49.0
221341,19.0
221342,16.0
221343,44.0
221344,39.0
221345,27.0
221346,12.0
221347,16.0
221348,25.0
221351,9.0
221352,21.0
221353,191.0
221354,153.0
221355,88.0
221358,66.0
221359,90.0
221360,110.0
221363,26.0
221364,140.0
221365,295.0
221366,120.0
221367,28.0
221371,73.0
221372,67.0
221373,86.0
221375,25.0
221376,63.0
221378,22.0
221379,9.0
221381,9.0
221383,13.0
221384,29.0
221386,10.0
221388,64.0
221389,77.0
221390,19.0
221391,21.0
221392,89.0
221393,43.0
221399,88.0
221400,71.0
221401,43.0
221403,56.0
221404,59.0
221405,85.0
221409,66.0
221410,129.0
221411,54.0
221414,45.0
221415,38.0
221417,18.0
221419,63.0
221420,10.0
221422,117.0
221423,74.0
221424,37.0
221425,46.0
221426,48.0
221427,89.0
221429,90.0
221430,152.0
221431,81.0
221432,31.0
221433,16.0
221434,74.0
221435,42.0
221436,23.0
221438,25.0
221439,56.0
221440,6.0
221441,20.0
221444,14.0
221449,33.0
221452,9.0
221453,50.0
221454,30.0
221457,18.0
221459,38.0
221460,20.0
221462,19.0
221463,30.0
221464,72.0
221465,43.0
221466,13.0
221467,11.0
221469,112.0
221470,136.0
221471,75.0
221472,26.0
221473,23.0
221476,49.0
221477,46.0
221478,24.0
221480,32.0
221481,40.0
221485,21.0
221487,11.0
221488,19.0
221489,46.0
221490,45.0
221492,20.0
221493,18.0
221494,46.0
221495,77.0
221496,27.0
221498,10.0
221499,31.0
221500,27.0
221501,15.0
221504,176.0
221505,102.0
221506,29.0
221509,60.0
221510,74.0
221511,119.0
221514,24.0
221515,102.0
221516,167.0
221517,110.0
221518,12.0
221519,5.0
221520,69.0
221521,46.0
221522,20.0
221524,48.0
221525,57.0
221527,9.0
221530,144.0
221531,29.0
221532,5.0
221535,12.0
221536,44.0
221537,28.0
221538,11.0
221539,11.0
221540,10.0
221541,72.0
221542,91.0
221543,33.0
221544,11.0
221545,10.0
221547,54.0
221548,31.0
221549,19.0
221550,19.0
221551,20.0
221553,70.0
221554,42.0
221555,17.0
221556,14.0
221557,30.0
221558,48.0
221559,18.0
221560,15.0
221561,19.0
221562,75.0
221563,72.0
221564,40.0
221565,15.0
221566,13.0
221567,45.0
221568,53.0
221569,30.0
221571,17.0
221572,20.0
221574,12.0
221575,31.0
221576,32.0
221578,24.0
221579,61.0
221580,28.0
221583,57.0
221584,69.0
221585,33.0
221588,28.0
221589,26.0
221593,13.0
221594,10.0
221595,5.0
221596,12.0
221597,66.0
221598,52.0
221599,13.0
221600,21.0
221601,32.0
221602,31.0
221603,10.0
221604,8.0
221605,8.0
221606,61.0
221607,86.0
221608,30.0
221610,13.0
221611,32.0
221612,29.0
221613,18.0
221616,21.0
221617,10.0
221619,9.0
221620,69.0
221621,53.0
221622,34.0
221624,25.0
221625,34.0
221626,62.0
221629,21.0
221630,47.0
221631,100.0
221632,28.0
221633,40.0
221634,20.0
221639,61.0
221640,42.0
221641,26.0
221642,47.0
221643,55.0
221646,35.0
221647,108.0
221648,46.0
221651,34.0
221652,14.0
221656,12.0
221657,69.0
221658,41.0
221659,16.0
221661,28.0
221662,52.0
221663,67.0
221664,70.0
221665,150.0
221666,72.0
221669,38.0
221670,58.0
221671,22.0
221673,23.0
221674,30.0
221675,6.0
221676,12.0
221679,19.0
221680,15.0
221681,15.0
221682,29.0
221687,43.0
221688,45.0
221690,22.0
221691,39.0
221692,25.0
221695,40.0
221696,31.0
221697,9.0
221699,17.0
221701,70.0
221702,57.0
221703,29.0
221704,19.0
221705,13.0
221706,28.0
221707,29.0
221708,14.0
221711,16.0
221713,9.0
221715,35.0
221716,41.0
221717,22.0
221718,13.0
221720,21.0
221721,28.0
221722,36.0
221723,11.0
221725,13.0
221726,72.0
221727,69.0
221728,37.0
221730,7.0
221731,31.0
221732,49.0
221733,27.0
221735,19.0
221736,23.0
221739,16.0
221744,35.0
221745,30.0
221746,16.0
221747,24.0
221748,18.0
221749,53.0
221750,74.0
221751,26.0
221752,20.0
221753,32.0
221757,17.0
221758,24.0
221759,19.0
221760,10.0
221761,12.0
221762,31.0
221763,16.0
221764,10.0
221765,12.0
221766,80.0
221767,68.0
221768,34.0
221769,13.0
221771,51.0
221772,37.0
221775,23.0
221777,57.0
221778,45.0
221781,24.0
221782,29.0
221783,38.0
221784,15.0
221785,14.0
221786,14.0
221787,82.0
221788,124.0
221789,47.0
221790,28.0
221791,22.0
221792,46.0
221793,35.0
221794,28.0
221796,11.0
221797,22.0
221798,13.0
221799,161.0
221800,117.0
221801,40.0
221803,67.0
221804,80.0
221805,105.0
221808,27.0
221809,88.0
221810,224.0
221811,91.0
221814,68.0
221815,46.0
221819,48.0
221823,37.0
221824,30.0
221825,8.0
221827,16.0
221828,32.0
221829,29.0
221832,66.0
221833,80.0
221834,35.0
221835,24.0
221836,21.0
221837,37.0
221838,32.0
221842,23.0
221844,17.0
221845,15.0
221847,12.0
221848,27.0
221849,58.0
221850,30.0
221853,81.0
221854,113.0
221855,34.0
221857,28.0
221858,86.0
221859,37.0
221862,29.0
221865,44.0
221866,42.0
221867,16.0
221869,30.0
221870,58.0
221871,50.0
221872,22.0
221873,20.0
221874,21.0
221875,107.0
221876,155.0
221877,53.0
221878,15.0
221880,40.0
221881,34.0
221882,18.0
221883,20.0
221884,30.0
221885,28.0
221887,57.0
221888,46.0
221891,25.0
221892,38.0
221893,52.0
221895,44.0
221896,84.0
221897,32.0
221900,40.0
221904,30.0
221907,99.0
221908,73.0
221909,19.0
221911,51.0
221912,52.0
221913,66.0
221917,49.0
221918,149.0
221919,41.0
221920,66.0
221921,43.0
221922,22.0
221925,48.0
221927,198.0
221928,110.0
221929,63.0
221932,67.0
221933,66.0
221934,125.0
221936,108.0
221937,240.0
221938,118.0
221939,37.0
221940,26.0
221942,80.0
221943,58.0
221944,39.0
221945,25.0
221946,32.0
221947,84.0
221948,6.0
221949,23.0
221950,216.0
221951,145.0
221952,62.0
221953,18.0
221955,75.0
221956,80.0
221957,140.0
221961,112.0
221962,237.0
221963,108.0
221964,16.0
221965,11.0
221967,80.0
221968,64.0
221969,30.0
221970,21.0
221971,47.0
221972,76.0
221974,14.0
221978,17.0
221979,15.0
221980,8.0
221981,11.0
221982,19.0
221983,34.0
221984,25.0
221987,84.0
221988,65.0
221989,32.0
221990,5.0
221991,26.0
221993,35.0
221996,20.0
221998,21.0
221999,23.0
222001,13.0
222002,20.0
222003,19.0
222006,54.0
222007,59.0
222008,17.0
222011,20.0
222012,52.0
222013,31.0
222015,10.0
222016,16.0
222017,9.0
222020,11.0
222022,27.0
222024,18.0
222026,19.0
222030,113.0
222031,71.0
222032,39.0
222033,41.0
222034,52.0
222035,89.0
222039,85.0
222040,159.0
222041,69.0
222042,19.0
222043,8.0
222044,53.0
222045,47.0
222047,25.0
222048,25.0
222049,44.0
222052,75.0
222053,29.0
222056,33.0
222057,42.0
222060,50.0
222061,90.0
222062,50.0
222065,34.0
222066,19.0
222067,10.0
222070,34.0
222073,146.0
222074,78.0
222075,36.0
222077,40.0
222078,54.0
222079,95.0
222082,88.0
222083,154.0
222084,79.0
222085,24.0
222087,44.0
222088,40.0
222089,19.0
222091,25.0
222092,55.0
222094,20.0
222095,18.0
222100,25.0
222101,19.0
222104,11.0
222105,76.0
222106,61.0
222107,30.0
222108,7.0
222110,17.0
222112,32.0
222114,17.0
222117,34.0
222118,33.0
222121,15.0
222122,21.0
222124,63.0
222125,77.0
222126,43.0
222127,19.0
222128,16.0
222129,38.0
222130,49.0
222131,27.0
222133,14.0
222134,24.0
222136,9.0
222137,15.0
222138,15.0
222142,21.0
222143,43.0
222144,24.0
222145,12.0
222146,14.0
222147,12.0
222148,57.0
222149,109.0
222150,23.0
222153,25.0
222154,34.0
222155,16.0
222158,151.0
222159,74.0
222160,48.0
222161,35.0
222162,25.0
222163,79.0
222164,100.0
222165,145.0
222167,10.0
222168,20.0
222169,180.0
222170,296.0
222171,165.0
222172,31.0
222173,15.0
222176,86.0
222177,79.0
222178,31.0
222180,50.0
222181,78.0
222182,5.0
222183,25.0
222184,22.0
222186,56.0
222187,35.0
222188,16.0
222190,52.0
222191,47.0
222192,56.0
222193,23.0
222196,42.0
222197,139.0
222198,50.0
222199,62.0
222200,32.0
222201,16.0
222203,53.0
222204,45.0
222205,86.0
222206,65.0
222207,25.0
222208,44.0
222209,50.0
222210,66.0
222214,80.0
222215,130.0
222216,61.0
222217,78.0
222218,48.0
222222,52.0
222223,5.0
222225,186.0
222226,125.0
222227,92.0
222230,97.0
222231,109.0
222232,142.0
222233,17.0
222236,205.0
222237,316.0
222238,153.0
222239,28.0
222243,96.0
222244,126.0
222245,53.0
222247,50.0
222248,91.0
222249,23.0
222252,73.0
222253,57.0
222254,14.0
222255,23.0
222256,43.0
222257,60.0
222258,13.0
222259,15.0
222260,18.0
222261,129.0
222262,100.0
222263,55.0
222264,40.0
222265,31.0
222267,57.0
222268,87.0
222269,64.0
222271,22.0
222272,43.0
222273,7.0
222275,12.0
222279,29.0
222280,24.0
222281,9.0
222282,11.0
222283,73.0
222284,83.0
222285,30.0
222286,5.0
222287,30.0
222288,78.0
222289,36.0
222292,23.0
222294,61.0
222295,71.0
222297,18.0
222298,36.0
222299,26.0
222301,19.0
222303,40.0
222304,71.0
222305,26.0
222307,21.0
222308,25.0
222309,13.0
222312,46.0
222313,46.0
222314,8.0
222316,27.0
222317,51.0
222318,62.0
222319,16.0
222320,19.0
222321,21.0
222322,78.0
222323,88.0
222324,33.0
222325,20.0
222326,13.0
222327,38.0
222328,41.0
222329,29.0
222331,16.0
222332,22.0
222334,137.0
222335,95.0
222336,31.0
222337,51.0
222338,64.0
222339,93.0
222341,20.0
222342,115.0
222343,104.0
222344,61.0
222345,16.0
222346,9.0
222347,69.0
222348,42.0
222351,31.0
222352,63.0
222358,60.0
222359,42.0
222360,16.0
222361,51.0
222362,41.0
222363,89.0
222367,67.0
222368,149.0
222369,68.0
222370,67.0
222371,36.0
222374,46.0
222375,6.0
222376,35.0
222377,27.0
222378,11.0
222379,40.0
222380,64.0
222381,31.0
222385,80.0
222386,130.0
222387,67.0
222388,75.0
222389,103.0
222390,53.0
222392,51.0
222393,48.0
222396,34.0
222398,12.0
222399,27.0
222400,34.0
222401,6.0
222404,85.0
222405,72.0
222406,54.0
222407,20.0
222408,19.0
222409,38.0
222410,69.0
222411,29.0
222412,12.0
222413,15.0
222414,23.0
222416,12.0
222418,133.0
222419,82.0
222420,46.0
222423,57.0
222424,66.0
222425,100.0
222428,90.0
222429,195.0
222430,102.0
222431,15.0
222432,8.0
222434,78.0
222435,48.0
222436,23.0
222438,40.0
222439,60.0
222441,13.0
222444,13.0
222445,41.0
222446,19.0
222448,20.0
222449,35.0
222450,28.0
222454,79.0
222455,96.0
222456,37.0
222457,23.0
222458,19.0
222459,36.0
222460,46.0
222461,26.0
222464,27.0
222465,13.0
222466,11.0
222467,15.0
222468,17.0
222469,30.0
222470,25.0
222471,26.0
222475,25.0
222476,49.0
222479,15.0
222480,8.0
222482,174.0
222483,90.0
222484,49.0
222487,77.0
222488,87.0
222489,123.0
222492,26.0
222493,125.0
222494,136.0
222495,104.0
222496,22.0
222497,10.0
222498,79.0
222499,67.0
222500,27.0
222502,23.0
222503,33.0
222504,19.0
222507,74.0
222508,85.0
222509,24.0
222510,11.0
222512,27.0
222513,67.0
222514,45.0
222515,19.0
222516,23.0
222517,16.0
222518,86.0
222519,66.0
222520,43.0
222521,24.0
222522,19.0
222523,48.0
222524,55.0
222525,35.0
222526,8.0
222527,14.0
222528,16.0
222530,8.0
222531,14.0
222532,36.0
222533,28.0
222534,27.0
222537,36.0
222538,39.0
222539,10.0
222540,13.0
222542,82.0
222543,38.0
222544,37.0
222545,13.0
222546,10.0
222548,35.0
222549,62.0
222550,35.0
222552,19.0
222553,19.0
222555,5.0
222556,7.0
222557,15.0
222558,264.0
222559,205.0
222560,79.0
222561,25.0
222563,83.0
222564,114.0
222565,224.0
222569,238.0
222570,195.0
222571,185.0
222572,36.0
222573,23.0
222575,117.0
222576,96.0
222577,44.0
222578,16.0
222579,33.0
222580,62.0
222581,7.0
222582,41.0
222584,29.0
222585,92.0
222586,89.0
222588,42.0
222589,51.0
222590,75.0
222593,18.0
222594,68.0
222595,86.0
222596,57.0
222597,11.0
222598,7.0
222599,56.0
222600,30.0
222603,16.0
222604,27.0
222608,188.0
222609,100.0
222610,57.0
222611,20.0
222613,85.0
222614,89.0
222615,128.0
222617,151.0
222618,143.0
222619,129.0
222620,29.0
222621,11.0
222623,90.0
222624,81.0
222626,16.0
222627,24.0
222628,41.0
222630,30.0
222633,39.0
222637,21.0
222638,28.0
222639,41.0
222640,13.0
222641,14.0
222642,14.0
222643,61.0
222644,40.0
222645,40.0
222646,18.0
222647,11.0
222649,45.0
222650,49.0
222651,29.0
222652,14.0
222653,15.0
222654,18.0
222655,32.0
222656,25.0
222658,10.0
222659,21.0
222660,26.0
222661,10.0
222664,81.0
222665,27.0
222666,26.0
222667,13.0
222670,34.0
222671,21.0
222674,13.0
222677,40.0
222678,22.0
222681,20.0
222682,49.0
222683,56.0
222684,10.0
222687,119.0
222688,81.0
222689,87.0
222690,29.0
222691,26.0
222693,52.0
222694,62.0
222695,31.0
222696,10.0
222697,16.0
222698,18.0
222700,17.0
222701,22.0
222702,31.0
222705,19.0
222706,30.0
222707,22.0
222709,14.0
222710,45.0
222711,33.0
222712,14.0
222713,17.0
222714,24.0
222717,12.0
222722,10.0
222723,17.0
222724,31.0
222725,19.0
222726,9.0
222728,31.0
222729,18.0
222730,20.0
222733,15.0
222734,12.0
222737,7.0
222738,117.0
222739,73.0
222740,37.0
222742,41.0
222743,63.0
222744,92.0
222747,95.0
222748,109.0
222749,75.0
222750,10.0
222752,83.0
222753,52.0
222754,12.0
222755,19.0
222756,22.0
222757,48.0
222758,10.0
222760,71.0
222761,76.0
222762,11.0
222764,41.0
222765,39.0
222766,34.0
222770,40.0
222771,85.0
222772,34.0
222773,36.0
222774,37.0
222775,21.0
222776,14.0
222778,28.0
222779,31.0
222780,28.0
222783,22.0
222784,23.0
222788,77.0
222789,54.0
222790,62.0
222791,20.0
222792,17.0
222793,36.0
222794,46.0
222795,22.0
222797,10.0
222798,16.0
222801,57.0
222802,63.0
222803,25.0
222805,27.0
222806,57.0
222807,50.0
222808,14.0
222809,20.0
222810,22.0
222811,108.0
222812,84.0
222813,70.0
222814,25.0
222815,21.0
222817,55.0
222818,53.0
222819,38.0
222820,12.0
222821,13.0
222822,27.0
222823,6.0
222825,15.0
222826,16.0
222830,17.0
222831,24.0
222835,34.0
222836,23.0
222837,17.0
222840,18.0
222841,12.0
222844,14.0
222845,148.0
222846,105.0
222847,66.0
222849,47.0
222850,48.0
222851,93.0
222855,107.0
222856,90.0
222857,95.0
222858,24.0
222859,17.0
222860,87.0
222861,40.0
222862,19.0
222863,9.0
222864,13.0
222865,39.0
222867,17.0
222872,132.0
222873,97.0
222874,35.0
222877,70.0
222878,69.0
222879,112.0
222880,19.0
222883,106.0
222884,136.0
222885,70.0
222888,66.0
222889,29.0
222890,12.0
222892,18.0
222893,33.0
222894,30.0
222896,75.0
222897,69.0
222898,30.0
222900,22.0
222901,43.0
222902,58.0
222903,13.0
222904,14.0
222905,15.0
222906,96.0
222907,58.0
222908,59.0
222909,34.0
222910,28.0
222911,45.0
222912,55.0
222913,30.0
222914,11.0
222915,26.0
222916,26.0
222917,7.0
222918,11.0
222920,18.0
222921,29.0
222922,21.0
222924,13.0
222925,31.0
222926,33.0
222927,19.0
222929,13.0
222930,49.0
222931,35.0
222932,26.0
222933,25.0
222934,32.0
222935,19.0
222937,17.0
222938,17.0
222939,6.0
222947,25.0
222951,83.0
222952,49.0
222953,25.0
222955,28.0
222956,38.0
222957,75.0
222959,53.0
222960,62.0
222961,44.0
222962,14.0
222964,40.0
222965,28.0
222966,13.0
222969,22.0
222971,8.0
222972,54.0
222973,34.0
222974,11.0
222975,26.0
222976,33.0
222977,9.0
222978,67.0
222979,42.0
222980,47.0
222981,20.0
222982,17.0
222983,44.0
222984,37.0
222985,25.0
222986,10.0
222987,14.0
222988,18.0
222991,17.0
222992,39.0
222993,195.0
222994,159.0
222995,90.0
222998,67.0
222999,79.0
223000,114.0
223003,24.0
223004,153.0
223005,133.0
223006,123.0
223007,30.0
223011,68.0
223012,71.0
223013,78.0
223015,18.0
223016,42.0
223018,19.0
223019,24.0
223021,10.0
223023,12.0
223024,26.0
223026,9.0
223028,59.0
223029,47.0
223030,22.0
223031,19.0
223032,68.0
223033,34.0
223039,84.0
223040,73.0
223041,39.0
223043,54.0
223044,54.0
223045,84.0
223049,57.0
223050,89.0
223051,51.0
223054,44.0
223055,37.0
223057,12.0
223059,36.0
223060,10.0
223062,121.0
223063,80.0
223064,35.0
223065,40.0
223066,46.0
223067,88.0
223069,84.0
223070,90.0
223071,83.0
223072,29.0
223073,17.0
223074,75.0
223075,33.0
223076,16.0
223078,14.0
223079,39.0
223080,5.0
223081,18.0
223084,15.0
223089,30.0
223092,9.0
223093,43.0
223094,27.0
223097,13.0
223099,43.0
223100,19.0
223102,17.0
223103,29.0
223104,76.0
223105,43.0
223106,12.0
223107,10.0
223109,121.0
223110,85.0
223111,82.0
223112,28.0
223113,22.0
223116,53.0
223117,43.0
223118,23.0
223120,18.0
223121,24.0
223125,22.0
223127,12.0
223128,20.0
223129,42.0
223130,34.0
223132,19.0
223133,17.0
223134,43.0
223135,42.0
223136,25.0
223138,10.0
223139,27.0
223140,26.0
223141,11.0
223144,182.0
223145,113.0
223146,28.0
223149,63.0
223150,67.0
223151,112.0
223154,22.0
223155,109.0
223156,107.0
223157,101.0
223158,12.0
223159,6.0
223160,71.0
223161,40.0
223162,17.0
223164,28.0
223165,36.0
223167,8.0
223170,138.0
223171,27.0
223172,5.0
223175,13.0
223176,38.0
223177,27.0
223178,10.0
223179,10.0
223180,10.0
223181,61.0
223182,42.0
223183,32.0
223184,10.0
223185,9.0
223187,50.0
223188,29.0
223189,12.0
223190,12.0
223191,16.0
223193,70.0
223194,64.0
223195,17.0
223196,19.0
223197,32.0
223198,45.0
223199,17.0
223200,16.0
223201,20.0
223202,80.0
223203,37.0
223204,39.0
223205,16.0
223206,19.0
223207,43.0
223208,53.0
223209,31.0
223211,14.0
223212,18.0
223214,11.0
223215,33.0
223216,33.0
223218,24.0
223219,59.0
223220,30.0
223223,47.0
223224,45.0
223225,34.0
223228,25.0
223229,23.0
223232,7.0
223233,9.0
223234,10.0
223235,21.0
223236,66.0
223237,53.0
223238,18.0
223239,21.0
223240,35.0
223241,31.0
223242,9.0
223243,7.0
223244,8.0
223245,51.0
223246,38.0
223247,32.0
223249,14.0
223250,34.0
223251,32.0
223252,16.0
223255,10.0
223256,9.0
223258,16.0
223259,67.0
223260,54.0
223261,30.0
223263,22.0
223264,31.0
223265,57.0
223268,18.0
223269,39.0
223270,46.0
223271,33.0
223272,38.0
223273,13.0
223278,65.0
223279,43.0
223280,24.0
223281,45.0
223282,53.0
223285,37.0
223286,65.0
223287,48.0
223290,34.0
223291,13.0
223295,11.0
223296,71.0
223297,45.0
223298,15.0
223300,29.0
223301,41.0
223302,61.0
223303,76.0
223304,56.0
223305,70.0
223308,37.0
223309,55.0
223310,19.0
223312,15.0
223313,18.0
223314,4.0
223315,17.0
223318,21.0
223319,13.0
223320,16.0
223321,27.0
223326,42.0
223327,29.0
223329,22.0
223330,35.0
223331,22.0
223334,35.0
223335,32.0
223336,7.0
223338,17.0
223340,69.0
223341,28.0
223342,29.0
223343,17.0
223344,13.0
223345,29.0
223346,25.0
223347,13.0
223350,11.0
223352,14.0
223354,36.0
223355,39.0
223356,21.0
223357,9.0
223359,21.0
223360,29.0
223361,36.0
223362,10.0
223364,12.0
223365,67.0
223366,34.0
223367,38.0
223369,7.0
223370,31.0
223371,46.0
223372,26.0
223374,15.0
223375,16.0
223378,16.0
223383,34.0
223384,19.0
223385,16.0
223386,22.0
223387,18.0
223388,42.0
223389,35.0
223390,24.0
223391,18.0
223392,22.0
223396,8.0
223397,24.0
223398,17.0
223399,10.0
223400,7.0
223401,31.0
223402,17.0
223403,9.0
223404,12.0
223405,69.0
223406,32.0
223407,28.0
223408,12.0
223411,44.0
223412,34.0
223415,19.0
223417,62.0
223418,50.0
223421,23.0
223422,30.0
223423,37.0
223424,10.0
223425,13.0
223426,12.0
223427,71.0
223428,65.0
223429,43.0
223430,27.0
223431,18.0
223432,49.0
223433,31.0
223434,26.0
223436,7.0
223437,16.0
223438,13.0
223439,163.0
223440,116.0
223441,39.0
223443,64.0
223444,72.0
223445,105.0
223448,24.0
223449,94.0
223450,117.0
223451,78.0
223454,65.0
223455,40.0
223459,44.0
223463,37.0
223464,31.0
223465,9.0
223467,15.0
223468,32.0
223469,27.0
223472,61.0
223473,40.0
223474,37.0
223475,24.0
223476,22.0
223477,38.0
223478,27.0
223482,11.0
223484,19.0
223485,19.0
223487,12.0
223488,31.0
223489,57.0
223490,31.0
223493,74.0
223494,72.0
223495,30.0
223497,23.0
223498,82.0
223499,31.0
223502,17.0
223505,48.0
223506,47.0
223507,22.0
223509,33.0
223510,64.0
223511,50.0
223512,24.0
223513,22.0
223514,23.0
223515,62.0
223516,85.0
223517,45.0
223518,17.0
223520,43.0
223521,28.0
223522,16.0
223523,12.0
223524,18.0
223525,17.0
223527,61.0
223528,51.0
223531,22.0
223532,35.0
223533,51.0
223535,41.0
223536,57.0
223537,35.0
223540,39.0
223543,17.0
223546,102.0
223547,74.0
223548,40.0
223550,45.0
223551,48.0
223552,59.0
223556,59.0
223557,102.0
223558,53.0
223559,64.0
223560,36.0
223561,17.0
223564,27.0
223566,200.0
223567,114.0
223568,59.0
223571,65.0
223572,62.0
223573,116.0
223575,121.0
223576,143.0
223577,94.0
223578,41.0
223579,22.0
223581,72.0
223582,55.0
223583,32.0
223584,15.0
223585,16.0
223586,51.0
223587,5.0
223588,20.0
223591,223.0
223592,155.0
223593,62.0
223594,19.0
223596,69.0
223597,76.0
223598,132.0
223602,117.0
223603,132.0
223604,104.0
223605,15.0
223606,11.0
223608,79.0
223609,53.0
223610,26.0
223611,14.0
223612,27.0
223613,45.0
223615,13.0
223619,17.0
223620,16.0
223621,10.0
223622,13.0
223623,13.0
223624,36.0
223625,23.0
223628,72.0
223629,37.0
223630,25.0
223631,5.0
223632,26.0
223634,32.0
223637,15.0
223639,19.0
223640,22.0
223642,14.0
223643,21.0
223644,17.0
223647,48.0
223648,36.0
223649,15.0
223652,20.0
223653,38.0
223654,29.0
223656,7.0
223657,11.0
223658,9.0
223661,11.0
223663,19.0
223665,17.0
223667,16.0
223671,114.0
223672,76.0
223673,38.0
223674,39.0
223675,49.0
223676,73.0
223680,96.0
223681,96.0
223682,54.0
223683,22.0
223684,8.0
223685,51.0
223686,42.0
223688,12.0
223689,16.0
223690,31.0
223693,76.0
223694,30.0
223697,31.0
223698,38.0
223701,47.0
223702,51.0
223703,45.0
223706,34.0
223707,18.0
223708,8.0
223711,20.0
223714,151.0
223715,82.0
223716,33.0
223718,36.0
223719,55.0
223720,93.0
223723,92.0
223724,112.0
223725,77.0
223726,25.0
223728,42.0
223729,36.0
223730,17.0
223732,16.0
223733,41.0
223735,19.0
223736,19.0
223741,25.0
223742,16.0
223745,11.0
223746,82.0
223747,31.0
223748,22.0
223749,8.0
223751,16.0
223753,30.0
223755,13.0
223758,31.0
223759,32.0
223762,17.0
223763,19.0
223765,62.0
223766,45.0
223767,37.0
223768,20.0
223769,16.0
223770,41.0
223771,40.0
223772,24.0
223774,7.0
223775,14.0
223777,9.0
223778,17.0
223779,17.0
223783,21.0
223784,39.0
223785,22.0
223786,11.0
223787,13.0
223788,11.0
223789,46.0
223790,57.0
223791,27.0
223794,23.0
223795,25.0
223796,12.0
223799,149.0
223800,79.0
223801,45.0
223802,33.0
223803,21.0
223804,72.0
223805,96.0
223806,143.0
223808,9.0
223809,18.0
223810,178.0
223811,160.0
223812,154.0
223813,32.0
223814,16.0
223817,83.0
223818,76.0
223819,26.0
223821,31.0
223822,51.0
223823,4.0
223824,23.0
223825,45.0
223827,58.0
223828,40.0
223829,16.0
223831,48.0
223832,44.0
223833,54.0
223834,21.0
223837,41.0
223838,82.0
223839,48.0
223840,60.0
223841,27.0
223842,12.0
223844,33.0
223845,27.0
223846,81.0
223847,69.0
223848,28.0
223849,45.0
223850,47.0
223851,62.0
223855,47.0
223856,120.0
223857,56.0
223858,76.0
223859,43.0
223863,28.0
223864,4.0
223866,189.0
223867,120.0
223868,81.0
223871,93.0
223872,100.0
223873,139.0
223874,19.0
223877,186.0
223878,169.0
223879,145.0
223880,28.0
223883,88.0
223884,119.0
223885,47.0
223887,40.0
223888,55.0
223889,21.0
223892,78.0
223893,61.0
223894,16.0
223895,23.0
223896,44.0
223897,59.0
223898,13.0
223899,14.0
223900,16.0
223901,121.0
223902,67.0
223903,52.0
223904,40.0
223905,31.0
223907,59.0
223908,81.0
223909,60.0
223911,15.0
223912,32.0
223913,6.0
223915,14.0
223919,27.0
223920,24.0
223921,7.0
223922,10.0
223923,69.0
223924,49.0
223925,26.0
223926,4.0
223927,27.0
223928,70.0
223929,32.0
223932,16.0
223934,38.0
223935,51.0
223937,18.0
223938,34.0
223939,25.0
223941,17.0
223943,38.0
223944,45.0
223945,22.0
223947,18.0
223948,14.0
223949,9.0
223952,49.0
223953,47.0
223954,9.0
223956,27.0
223957,49.0
223958,57.0
223959,16.0
223960,20.0
223961,21.0
223962,73.0
223963,50.0
223964,36.0
223965,21.0
223966,14.0
223967,39.0
223968,33.0
223969,24.0
223971,14.0
223972,16.0
